seed,canonical_smiles,smiles,qed,sa,logp,mw,tpsa,nrb,hbd,hba,ro5,official_property_contribution,official_final_score
123,FN1Cc2ccnc1c2CC=CC=CC=C1C=CC1,FN1Cc2ccnc1c2CC=CC=CC=C1C=CC1,0.5994073666905376,4.670466624884609,3.827300000000003,254.1219267,16.130000000000003,4,0,2,True,0.5754436864187698,
123,CC(=O)C1CC1C(C)(C)C(=O)C(C)NC(=O)CCCC1=CCCC1,CC(=O)C1CC1C(C)(C)C(=O)C(C)NC(=O)CCCC1=CCCC1,0.6558685206280874,3.9497923186098,3.592100000000002,333.230393852,63.24,9,1,3,True,0.6268282338222171,
123,CC1C=NC(C=CC=CC=CCCNCCC2C(C)N2F)=C1,CC1C=NC(C=CC=CC=CCCNCCC2C(C)N2F)=C1,0.3049805130705256,5.181276613810823,3.586400000000002,303.211076052,27.4,9,1,3,True,0.4419292136893967,
123,O=C1CC=CC=CC=CC=CCCC=NC=C(NCCF)N1CCCC1=CC1,O=C1CC=CC=CC=CC=CCCC=NC=C(NCCF)N1CCCC1=CC1,0.6441918882229518,4.372137966009371,4.762800000000004,383.2372908,44.7,7,1,3,True,0.5647567914728348,
123,CCC1(CNC(=O)CCCC2C(C)C2CC(=O)Cc2ccc3nc2C3)CC1,CCC1(CNC(=O)CCCC2C(C)C2CC(=O)Cc2ccc3nc2C3)CC1,0.6553460490366129,4.907151687134734,3.846300000000003,368.246378264,59.06,11,1,3,True,0.5882145852921672,
123,CC1C=NC(C=CC=CC=CCCNCCCC2CC(F)=N2)=C1,CC1C=NC(C=CC=CC=CCCNCCCC2CC(F)=N2)=C1,0.4768165819638165,4.781386685103157,4.159600000000003,315.211076052,36.75,10,1,3,True,0.4894651092356083,
123,CC=CC(CC(=O)N1C(=O)NCC2CCCC1C2)C(C)C,CC=CC(CC(=O)N1C(=O)NCC2CCCC1C2)C(C)C,0.8079404979276512,4.911437812572382,3.3354000000000026,292.215078136,49.41,4,1,2,True,0.7066615510086567,
123,CC=CC=CC(=O)C1CCC2CC3C(=O)N1C(C1CCCC1C)CC23,CC=CC=CC(=O)C1CCC2CC3C(=O)N1C(C1CCCC1C)CC23,0.5691506678096024,5.768049577365305,4.139600000000003,341.23547923200005,37.38,4,0,2,True,0.590294127433919,
123,CC1CC2CC3(C(=O)c4ccccc4N)CCCNC(=O)NC(C3)C12,CC1CC2CC3(C(=O)c4ccccc4N)CCCNC(=O)NC(C3)C12,0.5710180486262182,5.497778859124197,2.9655000000000005,341.21032710400004,84.22,2,3,3,True,0.6533429174333393,
123,CC=CSC=C(F)N(C)C(=O)CC=Cc1ccccc1,CC=CSC=C(F)N(C)C(=O)CC=Cc1ccccc1,0.714794114646117,3.4511603008859435,4.583500000000004,291.109313416,20.31,6,0,2,True,0.5909646326505993,
123,CCC(=O)C1=C(C)CCN(C)C(=O)CC2CCCC(C)C2C1,CCC(=O)C1=C(C)CCN(C)C(=O)CC2CCCC(C)C2C1,0.7736689429513007,4.372061800714064,3.976700000000004,305.23547923200005,37.38,2,0,2,True,0.635700086230815,
123,CCCN(C)CCC(=O)NCC1=CC=CCC2=CC=CC=CC2C1,CCCN(C)CCC(=O)NCC1=CC=CCC2=CC=CC=CC2C1,0.7720262960590919,3.7617994200598783,3.779500000000003,326.23581358,32.34,7,1,2,True,0.6279561149688241,
123,CCCCCNCC1=NC=C(CCC=C2C=c3cccnc3=C2C)C1,CCCCCNCC1=NC=C(CCC=C2C=c3cccnc3=C2C)C1,0.7034337916348113,3.6950874848594673,3.261300000000002,335.23614792800004,37.28,9,1,3,True,0.6107805331566675,
123,C=C(F)C1CCNC(=O)CCC=Cc2ccccc2C=N1,C=C(F)C1CCNC(=O)CCC=Cc2ccccc2C=N1,0.8454963075881947,4.22667668534781,3.2706000000000017,286.14814144800005,41.46,1,1,2,True,0.6546792468391254,
123,CC1=CC=NC(=CF)C1C(=O)CCC=Cc1cccnc1,CC1=CC=NC(=CF)C1C(=O)CCC=Cc1cccnc1,0.8225158891502631,3.943640537505375,3.901900000000003,284.132491384,42.32,5,0,3,True,0.6841292413366686,
123,Cc1cccc(N(C)C(=O)CC=Cc2ccc3cc2-3)c1C(N)=O,Cc1cccc(N(C)C(=O)CC=Cc2ccc3cc2-3)c1C(N)=O,0.7867844755143804,2.724175109512295,3.140620000000001,306.136827816,63.4,5,1,2,True,0.768498609956,
123,CC=CC=NC1=C(F)c2cccc(c2)C=CCC(=O)N1C,CC=CC=NC1=C(F)c2cccc(c2)C=CCC(=O)N1C,0.7601488863400723,4.817063995800396,3.804400000000003,284.132491384,32.67,2,0,2,True,0.6135273816203353,
123,CC(CCCC(=O)NCC1CC(CC(=O)C2=CCC=CC=C2)C1)C(C)(C)C,CC(CCCC(=O)NCC1CC(CC(=O)C2=CCC=CC=C2)C1)C(C)(C)C,0.591018914753433,3.68622799325634,5.383000000000005,371.282429424,46.17,9,1,2,True,0.5296380951968318,
123,O=C1CC=CC=CC=CC=CC=NC=CC=C(F)N1CCCC1=CC1,O=C1CC=CC=CC=CC=CC=NC=CC=C(F)N1CCCC1=CC1,0.5271957858909052,4.246842768634463,4.949200000000005,338.179441576,32.67,4,0,2,True,0.5764378852987915,
123,CCC(=O)C1C(C)N2C1C(CC)C2(C)CCC(=O)C(C)NC,CCC(=O)C1C(C)N2C1C(CC)C2(C)CCC(=O)C(C)NC,0.7479450402193956,4.9017246221401845,2.4101,308.246378264,49.41,8,1,4,True,0.6319307458899137,
123,CN=CC=CC=CC=CCCCC1=CC1N1CCCC2=C1C2,CN=CC=CC=CC=CCCCC1=CC1N1CCCC2=C1C2,0.2766139277423024,4.5008384991120325,4.588100000000004,294.209598832,15.6,8,0,2,True,0.4070187606465275,
123,CCC=C1SC2=C1c1cccc(c1)C=CCCCCC(=O)N2,CCC=C1SC2=C1c1cccc(c1)C=CCCCCC(=O)N2,0.7815423580117608,4.436227492333341,5.099300000000004,311.13438529200005,29.1,1,1,2,True,0.5663544982950593,
123,CC=CN=C1CC2=C1C(C)=CC2=NCC(C)CCCC,CC=CN=C1CC2=C1C(C)=CC2=NCC(C)CCCC,0.6563389567143235,4.45557958059651,4.888500000000005,270.209598832,24.72,6,0,2,True,0.5399612953699999,
123,CC(C=Cc1ccccc1)=CC=CCNCC1CC(C)N1F,CC(C=Cc1ccccc1)=CC=CCNCC1CC(C)N1F,0.4623853324440723,3.9135286109744216,4.139200000000002,300.20017702,15.27,7,1,2,True,0.5036087182451302,
123,Cc1cc(=N)n(C=CC=C2C=CC=C(C=CCF)C2)n1O,Cc1cc(=N)n(C=CC=C2C=CC=C(C=CCF)C2)n1O,0.8213252143057569,4.712067349245729,3.123890000000001,287.143390416,53.94,4,2,2,True,0.7256400503958313,
123,CCC1=CC=CC=CC=CC=CCCC(=O)CCNCC1,CCC1=CC=CC=CC=CC=CCCC(=O)CCNCC1,0.7788065881440217,3.688349465626433,4.280300000000003,285.209264484,29.1,1,1,2,True,0.5945273189246831,
123,Nc1c2cccc1C1CN3CC4(CCC4)CCC1(CCCNC3=O)C2=O,Nc1c2cccc1C1CN3CC4(CCC4)CCC1(CCCNC3=O)C2=O,0.7027790113415399,5.835329765462635,3.304600000000001,353.210327104,75.43,0,2,3,True,0.632079951953137,
123,CC1=CC(=N)N=CCCC=CC=CC=C2C=C(C2)N1F,CC1=CC(=N)N=CCCC=CC=CC=C2C=C(C2)N1F,0.6573681249002032,5.451622197021538,4.244970000000004,271.148475796,39.45,0,1,2,True,0.5184385450976843,
123,CC(C=CC=N[NH])=CCC1NC(C)C1F,CC(C=CC=N[NH])=CCC1NC(C)C1F,0.4294202028298834,5.406807178091039,1.8461,210.140650764,48.19,4,1,2,True,0.5547921008146287,
123,CCCCC1(C)C2=CCC=NCNCCCC=CC=NC1CC2,CCCCC1(C)C2=CCC=NCNCCCC=CC=NC1CC2,0.7529578385600645,5.833737753633521,4.700500000000004,315.26744805600003,36.75,3,1,3,True,0.6033015503566689,
123,CC1C=CCN1C=CC=CC=CC=C(N)C1CC1,CC1C=CCN1C=CC=CC=CC=C(N)C1CC1,0.59261294919045,4.500991800078695,3.125400000000001,242.178298704,29.26,5,1,2,True,0.5937760413743617,
123,CC1CC2C(=O)CCC(CC(=O)NCC3CCCCC3C)C2(C)C1,CC1CC2C(=O)CCC(CC(=O)NCC3CCCCC3C)C2(C)C1,0.8310933971048715,4.155776129199197,4.350500000000004,333.26677936000004,46.17,4,1,2,True,0.6997330681195753,
123,CCCC1=C=CN=CC=CC=CC=CC=CCCONC1,CCCC1=C=CN=CC=CC=CC=CC=CCCONC1,0.7762158674419016,4.827907733535151,4.046000000000003,284.188863388,33.62,2,1,3,True,0.6102398413462121,
123,CC(=O)C1CC2CCC(C)(CCC3CCC3)CCCN(CCC2C)C1=O,CC(=O)C1CC2CCC(C)(CCC3CCC3)CCCN(CCC2C)C1=O,0.643226692886865,5.232614688306271,5.226900000000005,361.298079488,37.38,4,0,2,True,0.5884963727764434,
123,CCC(C)C1(O)CCCC(=O)NCCCC(C)(C(=O)C=C2CC=CC(=O)N2C)C1,CCC(C)C1(O)CCCC(=O)NCCCC(C)(C(=O)C=C2CC=CC(=O)N2C)C1,0.705071312228319,5.082914932721367,3.111600000000002,404.267507632,86.71,4,2,4,True,0.7169862509429232,
123,CC(=CC(=O)C1C2CC3CCCCCC3CNCC2N1C)C(C)C,CC(=CC(=O)C1C2CC3CCCCCC3CNCC2N1C)C(C)C,0.8008492435451072,4.429389873981608,3.6464000000000025,332.28276377199995,32.34,3,1,3,True,0.6783500002257333,
123,CC(C=CC12CCCC1C(C)N2)=CC=CC=N,CC(C=CC12CCCC1C(C)N2)=CC=CC=N,0.5643095581535847,5.123918877525426,3.225270000000001,230.178298704,35.88,4,2,2,True,0.5843778516836515,
123,CCCCC(C)(C)C(=O)NCCC(C)(C)C(=O)C1C=CC=CC2=CC2C1,CCCCC(C)(C)C(=O)NCCC(C)(C)C(=O)C1C=CC=CC2=CC2C1,0.6314885551735394,4.191015798815479,4.992900000000005,357.26677936000004,46.17,9,1,2,True,0.5406730783543227,
123,CC#CCC(C)C1=C2CCc3ccncc3C=CC2=C1,CC#CCC(C)C1=C2CCc3ccncc3C=CC2=C1,0.7221536728042978,4.051318866310797,4.327100000000003,261.151749608,12.89,2,0,1,True,0.5694256782424617,
123,CC=CN=C1CCC=CC(c2ccccn2)=CCCC1,CC=CN=C1CCC=CC(c2ccccn2)=CCCC1,0.7423423874425932,3.81483946605004,4.959900000000004,266.178298704,25.25,2,0,2,True,0.5725403692815558,
123,CC=CSC=CC=NC(=O)C1CCC=Cc2ccccc21,CC=CSC=CC=NC(=O)C1CCC=Cc2ccccc21,0.7354156393347767,4.224213778362877,4.955100000000004,297.11873522800005,29.43,4,0,2,True,0.6176515401808794,
123,CC(C)C1CCC(NC(=O)N(F)C2=CC=C2)PC(=O)C2CC21,CC(C)C1CCC(NC(=O)N(F)C2=CC=C2)PC(=O)C2CC21,0.637192132144965,5.429688165410264,3.5695000000000023,324.14029279399995,49.41,3,1,2,True,0.6432270474704411,
123,CCCC12CC(=O)NCCCCC3(C(=O)c4cccc(c4N)C3C)C1C2,CCCC12CC(=O)NCCCCC3(C(=O)c4cccc(c4N)C3C)C1C2,0.7870431968501779,5.991502769763036,4.051600000000002,354.23072820000004,72.19,2,2,3,True,0.6668908222210954,
123,CC1CCCC1CNC(=O)NC1CC=C1C(=O)Cc1ccccc1,CC1CCCC1CNC(=O)NC1CC=C1C(=O)Cc1ccccc1,0.8430169649464057,3.49345433044412,3.232300000000002,326.199428072,58.2,6,2,2,True,0.7388251447078458,
123,CC=CCN1C=CCC(F)=CC=CC1,CC=CCN1C=CCC(F)=CC=CC1,0.6086596181732481,4.338076348919189,3.1915000000000022,193.126677732,3.24,2,0,1,True,0.532794656279347,
123,O=C(C=C1C=CC=CC=CC=CC=C1)N1CC1CCC1CCC1,O=C(C=C1C=CC=CC=CC=CC=C1)N1CC1CCC1CCC1,0.5529427186495943,4.213652229393492,4.498500000000004,307.19361442,20.08,4,0,1,True,0.5764369280859133,
123,CCC1(CNC(=O)NC2CCCC(C)(C(C)=O)C(=O)OC2C)CCC1C,CCC1(CNC(=O)NC2CCCC(C)(C(C)=O)C(=O)OC2C)CCC1C,0.5779760581803536,4.521152759225629,3.1914000000000016,366.251857568,84.50000000000001,5,2,4,True,0.6937972575847109,
123,CC1CCC2C(CC(=O)N(C)CC(=O)CC3=CNC3O)CC12,CC1CCC2C(CC(=O)N(C)CC(=O)CC3=CNC3O)CC12,0.7754831430996284,4.705834167932332,1.2817999999999996,306.194342692,69.64,6,2,4,True,0.691125373806118,
123,CC(=O)C1OC2CC(=O)NC3CC=CCC4(CCC3)C(C)C14C2,CC(=O)C1OC2CC(=O)NC3CC=CCC4(CCC3)C(C)C14C2,0.7566741801333986,7.267787553848018,2.7642000000000007,317.199093724,55.400000000000006,1,1,3,True,0.6163693297475106,
123,CC1C(NC(=O)NCC2C(C)C2(C)C)CCC1C(=O)c1cc2[nH]c1OCC2,CC1C(NC(=O)NCC2C(C)C2(C)C)CCC1C(=O)c1cc2[nH]c1OCC2,0.6935266654812072,5.49851076100393,3.138300000000001,373.236541852,83.22000000000001,5,3,3,True,0.7060020225852578,
123,CCN(CCCC1(C)COC1(C)CC)C(=O)C1CCC(C)C1(C)C,CCN(CCCC1(C)COC1(C)CC)C(=O)C1CCC(C)C1(C)C,0.6615573686170753,4.406506656147583,4.892600000000005,337.29807948800004,29.54,7,0,2,True,0.546080207322658,
123,CCCCC1NOCCCCCC=CC=CC=CC=CC=C1NCCF,CCCCC1NOCCCCCC=CC=CC=CC=CC=C1NCCF,0.6717970677747737,4.492791906606022,5.308200000000005,362.27334196,33.29,6,2,3,True,0.5678241331463592,
123,C(=Cc1ccccn1)CCCC1=NC=CC1,C(=Cc1ccccn1)CCCC1=NC=CC1,0.6841472965907459,3.090770590732947,3.6235000000000026,212.131348512,25.25,5,0,2,True,0.6121306004563309,
123,CCC(=O)NC(=O)N1NC2=CC1C(C)(C)O2,CCC(=O)NC(=O)N1NC2=CC1C(C)(C)O2,0.6802780405110989,4.938025877489548,0.4715999999999998,225.11134134,70.67,1,2,4,True,0.5672180464469678,
123,C=CC(=O)N1C(=O)NC2(CCC)CC2C1(F)CO,C=CC(=O)N1C(=O)NC2(CCC)CC2C1(F)CO,0.5807200212357618,4.932902337061401,0.9411,256.122320624,69.64,4,2,3,True,0.633297671347553,
123,CC=CC=NC1=NN1C=CC=CN(CF)CCCCC,CC=CC=NC1=NN1C=CC=CN(CF)CCCCC,0.2787668455874376,4.287666402678887,3.6665000000000023,278.190674956,30.97,9,0,4,True,0.4432003323005042,
123,C=CCC(=O)NC(C=Nc1ccccc1[NH])=C(C)NC=NC,C=CCC(=O)NC(C=Nc1ccccc1[NH])=C(C)NC=NC,0.4597912007964542,4.177970519860149,2.4748,298.16678526,89.65,7,2,3,True,0.6139393137923126,
123,CC1=CSC=C(NCC=CC=CC=CC=C2C=CC2)N1F,CC1=CSC=C(NCC=CC=CC=CC=C2C=CC2)N1F,0.5641302360035307,4.464932081970631,4.724400000000004,302.12529782800004,15.27,6,1,3,True,0.5266076245505166,
123,C=C(C=CC=CN=CNC1=C(F)CC=CC=C1)C(C)C,C=C(C=CC=CN=CNC1=C(F)CC=CC=C1)C(C)C,0.4268780504442332,4.465675410776052,4.583600000000004,272.168876892,24.39,6,1,1,True,0.4874574679263987,
123,CCC(=O)CC(C)(C)C(C)CN1C(=O)NCC23CC12C3C,CCC(=O)CC(C)(C)C(C)CN1C(=O)NCC23CC12C3C,0.8181185887224721,5.000084780282042,2.8217000000000017,292.215078136,49.41,6,1,2,True,0.6831076250363307,
123,CC1=NC=CC=CC(C)(C(=O)N2CC(=O)NC34CCCCC23C4)C1,CC1=NC=CC=CC(C)(C(=O)N2CC(=O)NC34CCCCC23C4)C1,0.803374405151362,5.030940077050455,2.3409000000000004,327.19467704,61.77,1,1,3,True,0.6875230823009713,
123,CC=CC1=CC(C)N(C)C(=O)C=c2ccccccccc2=C1,CC=CC1=CC(C)N(C)C(=O)C=c2ccccccccc2=C1,0.781086815237275,3.9863373941024927,2.735000000000001,305.177964356,20.31,1,0,1,True,0.6331201878105749,
123,CC1CCCC12CNC(=O)NCCCCC1(OC1(C)C1=CCC1)C2C,CC1CCCC12CNC(=O)NCCCCC1(OC1(C)C1=CCC1)C2C,0.553177917404957,5.98969623723904,4.159900000000004,346.262028328,53.66,1,2,2,True,0.548723598723585,
123,C=CC(=O)N1C(=O)NC2(CCC)CC2C1(F)OC,C=CC(=O)N1C(=O)NC2(CCC)CC2C1(F)OC,0.6130218052155371,4.907797529369093,1.5527000000000002,256.122320624,58.64,4,1,3,True,0.6488633556653745,
123,CN1CC=CC=CCC=CCC2C(=CC=C3C=CC=NN32)CC1,CN1CC=CC=CCC=CCC2C(=CC=C3C=CC=NN32)CC1,0.633586438665295,4.808646593545582,3.820800000000003,307.20484780000004,18.84,0,0,3,True,0.5315428615694725,
123,CC1CCC(C(C)(C)C)C(=O)C1CC(=O)NCC12CCCC1C2,CC1CCC(C(C)(C)C)C(=O)C1CC(=O)NCC12CCCC1C2,0.8522585349368613,4.508063482296242,3.9604000000000026,319.25112929600004,46.17,4,1,2,True,0.7094766479466696,
123,CC(CCCC(=O)NCC1CC(CC(=O)C=C2C=CC=CC2)C1)C(C)(C)C,CC(CCCC(=O)NCC1CC(CC(=O)C=C2C=CC=CC2)C1)C(C)(C)C,0.5528747669588043,3.767815519243866,5.383000000000005,371.282429424,46.17,9,1,2,True,0.5177074247725315,
123,CC=C1CNN(CC=CC=CC(CC)CF)C1C,CC=C1CNN(CC=CC=CC(CC)CF)C1C,0.576436545160338,5.016505778680679,3.249500000000002,252.20017702,15.27,6,1,2,True,0.5438982883876657,
123,CC1C2=C3SC(NC(=O)CCCCC=Cc4ccccc4)(CC2)N31,CC1C2=C3SC(NC(=O)CCCCC=Cc4ccccc4)(CC2)N31,0.7425300290408944,4.916988393451732,4.486500000000004,340.16093438800004,32.34,7,1,3,True,0.5738523642886163,
123,CC=C1SC=C(N(C)C(=O)CC=C2C=CC=CC=C2)N1C=O,CC=C1SC=C(N(C)C(=O)CC=C2C=CC=CC=C2)N1C=O,0.7475580803219178,4.3590129353505285,3.308900000000002,314.108898816,40.620000000000005,4,0,3,True,0.6948926493213523,
123,CCCC(C)CN=CC=C(C)C12C=NC(=CC1)C2,CCCC(C)CN=CC=C(C)C12C=NC(=CC1)C2,0.6259335783830362,5.780298719604735,4.188200000000004,244.193948768,24.72,6,0,2,True,0.5136584791744425,
123,CCC1CC(C)(C(C)(C)CCN(C)CC23CCCCC2CC3)C1,CCC1CC(C)(C(C)(C)CCN(C)CC23CCCCC2CC3)C1,0.5452227915713534,4.089885686102157,6.131200000000007,319.323900312,3.24,7,0,1,True,0.4787087244250875,
123,CC1C(CCNC(=O)CC=CC=Cc2ccccn2)N1CF,CC1C(CCNC(=O)CC=CC=Cc2ccccn2)N1CF,0.4559038862188584,4.20215367484965,2.5471000000000013,303.174690544,45.0,8,1,3,True,0.5574118697419709,
123,C=C(C=CC=Cc1c2ccnc1N(F)C2)C(C)C,C=C(C=CC=Cc1c2ccnc1N(F)C2)C(C)C,0.5860364986000877,4.566372855603754,4.067700000000003,244.137576764,16.130000000000003,4,0,2,True,0.5597516588491677,
123,CCCCC(C(=O)CCCNC(=O)C12CCCC1C2)C(C)(C)C,CCCCC(C(=O)CCCNC(=O)C12CCCC1C2)C(C)(C)C,0.6357709703928166,3.816965695032332,4.494600000000004,321.26677936000004,46.17,9,1,2,True,0.560466799670298,
123,O=C(CC=CC=CC=NC=Cc1ccccc1)NCCCC1CC1,O=C(CC=CC=CC=NC=Cc1ccccc1)NCCCC1CC1,0.383465797686594,3.0437939028911174,4.537000000000004,322.204513452,41.46,10,1,2,True,0.4954753413008684,
123,C=C1CC(CCCN(C)C(=O)C=CC2=CC=CC=CC=CC2)C1,C=C1CC(CCCN(C)C(=O)C=CC2=CC=CC=CC=CC2)C1,0.5121466844453123,3.887014678212719,4.746100000000005,309.209264484,20.31,6,0,1,True,0.5297092419516659,
123,CC(=O)C1CC(CCCCCC(=O)N2CC(C)C3(CC3)C2)CC(C)C2CC2C1,CC(=O)C1CC(CCCCCC(=O)N2CC(C)C3(CC3)C2)CC(C)C2CC2C1,0.5429936467832237,4.787759381045549,5.472900000000006,387.313729552,37.38,7,0,2,True,0.4994534738554756,
123,CN1CCCCC1CCCCCc1cccnc1CN1CC=CC1,CN1CCCCC1CCCCCc1cccnc1CN1CC=CC1,0.5304748300822845,3.147097738398001,4.040600000000003,327.26744805600003,19.370000000000005,8,0,3,True,0.5349579869965342,
123,O=C1CCC=CC=CC=CC=NC=C2C(C3=CC3)CCN1N2F,O=C1CCC=CC=CC=CC=NC=C2C(C3=CC3)CCN1N2F,0.5471531583229088,5.61462639337544,3.6411000000000016,313.15904048000004,35.910000000000004,1,0,3,True,0.5367043399648146,
123,CC=CC(=N)NCC=CC=CC(F)C(C)C,CC=CC(=N)NCC=CC=CC(F)C(C)C,0.4053709111008732,4.40633956057896,3.235870000000002,224.168876892,35.88,6,2,1,True,0.5170049132846661,
123,O=C1CC=CC=CC=CC=NCC2=C(CCCN1NCCF)C2,O=C1CC=CC=CC=CC=NCC2=C(CCCN1NCCF)C2,0.8135502389942884,4.423751913927635,2.912700000000001,317.190340608,44.7,3,1,3,True,0.7175887964455646,
123,O=C1CC=CN=C1Cc1ccccccc(F)s1,O=C1CC=CN=C1Cc1ccccccc(F)s1,0.8010329680679847,3.5024332898106803,3.481600000000002,261.062363224,29.43,2,0,3,True,0.6458100977953296,
123,CC=C1SCC(NCC=C2C=CC=CC=C(C)C=C2)=C1F,CC=C1SCC(NCC=C2C=CC=CC=C(C)C=C2)=C1F,0.790203286061374,4.559069768274606,4.962600000000004,301.13004886,12.03,3,1,2,True,0.6017660291466489,
123,CC1=C[SH]2C=C(NC(=O)CCC=CC=CC=C3C=C3)N1C2,CC1=C[SH]2C=C(NC(=O)CCC=CC=CC=C3C=C3)N1C2,0.5816168044233009,5.464337659424907,3.4395000000000024,300.12963426,32.34,6,2,2,True,0.5712635591385542,
123,CC=CC=C(CF)CCCCCCCNCCCCCCCC,CC=CC=C(CF)CCCCCCCNCCCCCCCC,0.2302746435015469,2.7619271855612464,6.749100000000007,325.31447849999995,12.03,17,1,1,True,0.3927747158438985,
123,CNN=CCCc1ccccc1CC=CC1=Nc2cccc[n+]2C1C,CNN=CCCc1ccccc1CC=CC1=Nc2cccc[n+]2C1C,0.469707689802328,4.115868111100216,3.5579000000000027,333.20737322009006,40.63,7,1,3,True,0.5606879467908717,
123,C=CC1CC(C(C)CCCC)N1CC=CNC=CCCC,C=CC1CC(C(C)CCCC)N1CC=CNC=CCCC,0.5467160844692035,4.756810127329556,4.858700000000004,290.272199088,15.27,11,1,2,True,0.4528876102977406,
123,CC1CCCCC(C)(C(=O)C23CCC(C)(CNC(=O)N2)C3C)C1,CC1CCCCC(C)(C(=O)C23CCC(C)(CNC(=O)N2)C3C)C1,0.7630521765843198,5.428136867952039,3.6498000000000017,320.246378264,58.2,2,2,2,True,0.6643575173308862,
123,Cc1cccc2c1Cc1ccccc1C=CCC(=O)N2C,Cc1cccc2c1Cc1ccccc1C=CCC(=O)N2C,0.7133439423867838,2.98965438365922,3.9655200000000033,277.146664228,20.31,0,0,1,True,0.5722884070252962,
123,C=CC=CC=CN=CC=CCc1ccccc1CC12C=NNC1C2,C=CC=CC=CN=CC=CCc1ccccc1CC12C=NNC1C2,0.5708058246504433,5.028436664804458,4.002200000000003,317.18919773600004,36.75,8,1,3,True,0.5273566534016955,
123,CC(CCCC(=O)C(C)CCCCC(=O)NCC1C2CCC1C2)=C1CC1,CC(CCCC(=O)C(C)CCCCC(=O)NCC1C2CCC1C2)=C1CC1,0.3846399655923606,4.516251783780394,5.194900000000005,359.28242942400004,46.17,12,1,2,True,0.4587464498423887,
123,O=C(CC=Cc1ccccc1)N1CSC=C2C=C1CC2,O=C(CC=Cc1ccccc1)N1CSC=C2C=C1CC2,0.8289376220046211,4.070521235433526,4.184400000000004,283.10308516400005,20.31,3,0,2,True,0.6441267462916028,
123,CC(=O)C(C)CCCCNC(=O)NCC1=NC2CC(C1)C2,CC(=O)C(C)CCCCNC(=O)NCC1=NC2CC(C1)C2,0.6741329018955289,4.315739516188833,2.3043000000000005,293.210327104,70.56,8,2,3,True,0.6493682445484256,
123,CC1CCC2NCCCC=CC=CC=NCc3cc(ccn3)N12,CC1CCC2NCCCC=CC=CC=NCc3cc(ccn3)N12,0.797539104594316,5.478803513071624,3.463000000000002,310.21574683200004,40.52,0,1,4,True,0.602190130308514,
123,C=C(C=CC=C(C)C(F)N=NC=CC)C(C)C,C=C(C=CC=C(C)C(F)N=NC=CC)C(C)C,0.3527062228053375,4.870655806606068,4.982500000000004,236.168876892,24.72,6,0,2,True,0.4288493185750959,
123,N#CC1=CC2C=CC1CCCCCCCC(=O)NCC2,N#CC1=CC2C=CC1CCCCCCCC(=O)NCC2,0.6862288633727978,5.050783561078243,3.489180000000001,272.188863388,52.89,0,1,2,True,0.585179877561427,
123,C=CN=CC=CC=CC=CCCC(=O)N1CCCC2=CC21,C=CN=CC=CC=CC=CCCC(=O)N1CCCC2=CC21,0.3989068122645857,4.379086413924037,3.5805000000000025,282.173213324,32.67,7,0,2,True,0.5062089029897469,
123,CCCCCNOC=O,CCCCCNOC=O,0.3297838997501535,2.919700622610172,0.8541999999999998,131.094628656,38.33,6,1,3,True,0.4670311604304121,
123,CC1CC2CCC(N(C)CC(=O)NC34CCCCC3C4)CC1(C)C2,CC1CC2CCC(N(C)CC(=O)NC34CCCCC3C4)CC1(C)C2,0.8445904447808418,5.305255447377255,3.972000000000003,332.28276377199995,32.34,4,1,2,True,0.6716190148598863,
123,CC(=O)C1OCN2C(=O)C3CC=CCC4(CCC3)C(C)C124,CC(=O)C1OCN2C(=O)C3CC=CCC4(CCC3)C(C)C124,0.6957978246451443,6.817896069359342,2.2853000000000003,289.167793596,46.61,1,0,3,True,0.5830511064798553,
123,C=CC=CC=CC=CCCCC(=O)N=CC1=CSC=CC1,C=CC=CC=CC=CCCCC(=O)N=CC1=CSC=CC1,0.3525076439515647,4.171634036573405,5.143200000000004,299.13438529200005,29.43,8,0,2,True,0.4337950955380664,
123,CC1=CSC=C(N(C)C(=O)CC=Cc2ccccc2)N1C=O,CC1=CSC=C(N(C)C(=O)CC=Cc2ccccc2)N1C=O,0.7820339145327888,3.5149067318765823,3.413700000000002,314.108898816,40.620000000000005,5,0,3,True,0.7074478024836337,
123,N#CC1=CN2C=CC1CCCCCCCC(=O)NCC2,N#CC1=CN2C=CC1CCCCCCCC(=O)NCC2,0.7379961952099229,4.89557550477303,2.6998800000000003,273.184112356,56.13,0,1,3,True,0.6253174462906153,
123,CC=CC(=N)N=CCC=CC=CC(C)C=CC=CF,CC=CC(=N)N=CCC=CC=CC(C)C=CC=CF,0.3880366340615724,5.00956885043807,4.788570000000004,260.168876892,36.21,7,1,1,True,0.4430360746171005,
123,CC#CCC(C)C1=C2CC3=CC(CC=C3)NCCC=CC2=N1,CC#CCC(C)C1=C2CC3=CC(CC=C3)NCCC=CC2=N1,0.7660000847827432,6.208402354637488,3.9391000000000025,292.193948768,24.39,2,1,2,True,0.5763422012118511,
123,CCN(C)C=CC(=O)C12CCN(C)C(=O)NCC3(CCCC1C3)C2,CCN(C)C=CC(=O)C12CCN(C)C(=O)NCC3(CCCC1C3)C2,0.8048160103420761,6.357025052697903,2.6327000000000007,333.241627232,52.650000000000006,4,1,3,True,0.7079502371212569,
