seed,latent_code_hex,canonical_smiles,smiles,qed,sa,logp,ro5,representative_energy,energies,official_final_score,official_property_contribution
123,8e8c4e57ba3fa4b8d06075cfe50f6ba2,CC1C2C=CCC(CCCC2)C(=O)N1CCCC(=O)C=CC(=O)O,CC1C2C=CCC(CCCC2)C(=O)N1CCCC(=O)C=CC(=O)O,0.5988591523473696,5.015962950378304,2.959900000000001,True,-2.46183498,-2.46183498,,0.6691620779948871
123,1994ed6b22e8144f60b21af18c8eac49,C=CC=C1N=CC2CCCCCC3CC3C2CNCC2=CC=CCC1=C2,C=CC=C1N=CC2CCCCCC3CC3C2CNCC2=CC=CCC1=C2,0.6761549972872584,6.08298938860597,5.375600000000005,True,-2.4618287,-2.4618287,,0.5005829879293484
123,1a844d7f7a3eb438d0703b6f8dcfaafb,CCCC1=CC(=O)C2(CCC(=O)NC3C(=O)C2C3C)CC1C,CCCC1=CC(=O)C2(CCC(=O)NC3C(=O)C2C3C)CC1C,0.8518624420929682,5.801669127479924,2.4218,True,-2.46181825,-2.46181825,,0.7060893423467223
123,1980ef6f2228104de0d21bf68ccea849,CCCCCCCC=C(C=CN1C=CCC2=CC=C21)CCCC,CCCCCCCC=C(C=CN1C=CCC2=CC=C21)CCCC,0.2925297232176614,3.573899589276934,7.020500000000007,True,-2.4618057499999995,-2.4618057499999995,,0.3855645214012821
123,1a810ddf7a3e841051700beec946aadf,CC1CC(CC(=O)NCC23CC2CC3C)CC2CC2C(C)(C)CC1=O,CC1CC(CC(=O)NCC23CC2CC3C)CC2CC2C(C)(C)CC1=O,0.8295641073069445,5.381355158650064,4.206400000000004,True,-2.4617668100000003,-2.4617668100000003,,0.6810318680324645
123,9aa92eff7a3fa0b854105deec1c62a07,CC1CC1CC1(C)CCC(=O)C2=CCC13CCCCC3C(=O)N2,CC1CC1CC1(C)CCC(=O)C2=CCC13CCCCC3C(=O)N2,0.837466598041016,5.922027850959308,3.982100000000002,True,-2.461720830000001,-2.461720830000001,,0.6398754930330832
123,3994ed6b02ec184d60921bf18d8ea849,CC(C)CCCN1C(c2ncccn2)CCCCCC2CC21,CC(C)CCCN1C(c2ncccn2)CCCCCC2CC21,0.7950556004378849,4.0019575699448335,4.608500000000005,True,-2.4616693,-2.4616693,,0.6387194697411117
123,39b4ed7903a8184b60921af10c0eac49,CN(C)CC(=O)NC=CC1C=CCC=CC=CC(=N)CCC1,CN(C)CC(=O)NC=CC1C=CCC=CC=CC(=N)CCC1,0.7841372743906508,4.809455553616045,3.056470000000001,True,-2.4616505400000004,-2.4616505400000004,,0.7251300748999839
123,12892eff7a3fa03850905deee9c62b07,CC1CC1CC1(C)CC(=O)C2C3CC4CCCCC4N1C(=O)C32,CC1CC1CC1(C)CC(=O)C2C3CC4CCCCC4N1C(=O)C32,0.7828222819725111,5.4917807060401245,3.4173000000000027,True,-2.4615717800000003,-2.4615717800000003,,0.6382906678087409
123,3994cd6b23e8184f60b21a718d8ea879,CC1(C)CCC=NC=CC=CC=CCC2(C)CCCN2CCCC1,CC1(C)CCC=NC=CC=CC=CCC2(C)CCCN2CCCC1,0.5388067177221364,4.334301153186594,5.918200000000007,True,-2.4615258600000005,-2.4615258600000005,,0.4645701654611529
123,3984ef6b22e8184fe0921af48d8ea049,CC1CCCNCC=C(c2ccccn2)C1,CC1CCCNCC=C(c2ccccn2)C1,0.7804892020800958,3.4015768757795213,2.874600000000001,True,-2.46150855,-2.46150855,,0.6025904194832111
123,8e8c0ed7ba37a4b0d06075cee14f2b84,CC(=CCCN1C(=O)C2CC=CCC1CCC2)CCC(C)(C)O,CC(=CCCN1C(=O)C2CC=CCC1CCC2)CCC(C)(C)O,0.7446283733723585,4.601871949505206,4.221200000000005,True,-2.4615069,-2.4615069,,0.623930885381388
123,1986ff5eaed8344fe2d21ad4bccba549,C=CC=CC=CN=CC=CCc1cccnc1CC1=CN=CC1,C=CC=CC=CN=CC=CCc1cccnc1CC1=CN=CC1,0.5175954680339535,4.246377103290577,4.407900000000003,True,-2.4614976600000005,-2.4614976600000005,,0.5109048480644709
123,11c2ff4ea6c8144fe2d21ad4bc8ba549,CC=CN=CCc1ncccc1CC=NC=Cc1ccccc1CC,CC=CN=CCc1ncccc1CC=NC=Cc1ccccc1CC,0.621875441876203,3.622687274111312,5.075100000000005,True,-2.46148484,-2.46148484,,0.5398422999716718
123,8ea80edf7a2e84b05161216ec146aabd,CC(C)CC12CCC(=O)NCC3(CCC(C1)C2)CC1CCC13,CC(C)CC12CCC(=O)NCC3(CCC(C1)C2)CC1CCC13,0.7972399839727773,5.830806757820945,4.535400000000004,True,-2.46147535,-2.46147535,,0.5810936385998614
123,8e880edefa2e84b4d071216ec14eaabd,CC1CC2C(CCCC2C2CCCC2(C)C)NC(=O)N1CC1(C)CC1,CC1CC2C(CCCC2C2CCCC2(C)C)NC(=O)N1CC1(C)CC1,0.748048362593485,4.515195107945298,5.201500000000006,True,-2.46146317,-2.46146317,,0.6142907000818831
123,8e8c4e57ba37c4b0d06075cff70b6b82,CC1CCC2(C3CNC(C(=O)C4(C)CN5OC=C4O5)C3C)CC12,CC1CCC2(C3CNC(C(=O)C4(C)CN5OC=C4O5)C3C)CC12,0.8648492692896579,6.543322499679177,2.2559000000000005,True,-2.46145941,-2.46145941,,0.702487827475455
123,0a890cff7b3ea4385030396ec946aabd,CCC12CC1CC2NC(=O)NCC1CCC(C)C(C)(C)CC(=O)C2CC12,CCC12CC1CC2NC(=O)NCC1CCC(C)C(C)(C)CC(=O)C2CC12,0.7913799400000244,5.333728311602633,4.141800000000004,True,-2.4614456700000003,-2.4614456700000003,,0.6950824006809823
123,8eac4e57ba27a4b0d06075cff50f6b82,CC(NCC1C2CC13CCCC23)C(=O)C1(C)Cc2ncc1o2,CC(NCC1C2CC13CCCC23)C(=O)C1(C)Cc2ncc1o2,0.9073941642048984,6.771195368635069,2.471800000000001,True,-2.4614195,-2.4614195,,0.712306759498091
123,9a8d2ed67a3fa4b055105deee1c62b87,CN(CC(=O)NC1CC2=C1CC2)C(=O)CC(C)(C)CCC1CC1,CN(CC(=O)NC1CC2=C1CC2)C(=O)CC(C)(C)CCC1CC1,0.6994022316822119,3.608682404332753,3.0302000000000007,True,-2.46137021,-2.46137021,,0.6424801412168233
123,1986ef1eaec8144fe2d21ad4bc0bb549,C1=CCCc2cccnc2CCC=CNCC=c2ncccc2=C1,C1=CCCc2cccnc2CCC=CNCC=c2ncccc2=C1,0.8099184416852265,3.888914721063224,2.2761,True,-2.4613263100000005,-2.4613263100000005,,0.6508455583336794
123,0b86ef6ba2c8146fe0520a569c8ba449,CC1=CC2=CC2N(C)C(=O)C=CC=CC=CC=CCC1,CC1=CC2=CC2N(C)C(=O)C=CC=CC=CC=CCC1,0.6548004967042824,4.422006147756471,3.718300000000003,True,-2.4612789900000003,-2.4612789900000003,,0.5315446817465092
123,8eac4e57ba27a4b0d06075cff70beb82,CC1(C)CCC12NC2C=O,CC1(C)CCC12NC2C=O,0.4291141396625836,5.413822380027225,0.7159,True,-2.4612661199999994,-2.4612661199999994,,0.4162935388297399
123,39b0ed7903a8184b60921af10c0eac49,CN(C)CC(=O)NC=CC12C=CCC=CN=CC1CCC2,CN(C)CC(=O)NC=CC12C=CCC=CN=CC1CCC2,0.8075082788338622,5.293688428655676,2.508800000000001,True,-2.4612634,-2.4612634,,0.7010841662180531
123,1980ed4f82c8154fe0d20af6bc8aa549,C1=CC=CC=CC2=CC=CCCCC=CC2=CCC=CC=C1,C1=CC=CC=CC2=CC=CCCCC=CC2=CCC=CC=C1,0.4889863550029585,4.016548805728494,6.320200000000005,True,-2.461238390000001,-2.461238390000001,,0.4343094205171876
123,3984ed6b23e8184fe0f21a768d8ea869,CC1CCCNCc2cccc3c2CCCCCCCC3CCC1,CC1CCCNCc2cccc3c2CCCCCCCC3CCC1,0.5845997829449361,4.400993327859714,6.356700000000007,True,-2.46122454,-2.46122454,,0.4699248193780377
123,da892c9d3a3fba9055b87faee1e60a07,CC1CC1C(=O)C12CC13N2CCCC3(C1CCC1)C(C)(C)C=O,CC1CC1C(=O)C12CC13N2CCCC3(C1CCC1)C(C)(C)C=O,0.5773004171475292,5.715592487386878,3.2138000000000018,True,-2.46121065,-2.46121065,,0.6085187102992682
123,1980ed6b123c104de0925bf6accea849,CCCCC1CCCCCC2CC2C1C=CC1C=CCCCCC1C,CCCCC1CCCCCC2CC2C1C=CC1C=CCCCCC1C,0.4445825572724048,4.759525671246404,7.947900000000009,True,-2.4611960100000005,-2.4611960100000005,,0.4867009484420951
123,8e8c2e56ba3fa4b8507075cfe10f6b82,CC1CN(CCCC(C)(C)C=CO)C(=O)C2CC=CC1CCCC2,CC1CN(CCCC(C)(C)C=CO)C(=O)C2CC=CC1CCCC2,0.5617737891329536,5.432666050263493,5.095500000000005,True,-2.46116866,-2.46116866,,0.559233322441579
123,8e8c0e56fa37a4b0d07075ced34f6b83,CC1OC(C)N(C)C1C(=O)N1CCNC2(C)CC=C1CC2,CC1OC(C)N(C)C1C(=O)N1CCNC2(C)CC=C1CC2,0.7916035945671546,5.799221703262583,1.3097999999999996,True,-2.46114959,-2.46114959,,0.6044924488607932
123,3980ed6b23a8184be0b21af68d8ea849,CC1CCCCCCCC=CCCCC(=O)CCNCCC1,CC1CCCCCCCC=CCCCC(=O)CCNCCC1,0.6051716940710493,3.349692960563935,5.422300000000005,True,-2.46110882,-2.46110882,,0.5155655817049489
123,0e890ede7a3e843c5030196ec946eaaf,C=CCC(C)(C)C(C)CCN1CN(CC2CCCCC2C)C1=O,C=CCC(C)(C)C(C)CCN1CN(CC2CCCCC2C)C1=O,0.5682373187256156,4.173603057669695,5.136300000000006,True,-2.461080780000001,-2.461080780000001,,0.4927778811721334
123,1982ed7f3b3c300dc0f01f7eadcea869,CCCC12CCCCCN=CC1CCCC1CCCCC23CCC3C1,CCCC12CCCCCN=CC1CCCC1CCCCC23CCC3C1,0.5026508085080097,5.696832869255672,7.1945000000000086,True,-2.4610677899999995,-2.4610677899999995,,0.4639238981804575
123,8e890ed63a3f84b050305deee1462b87,CC12CC(C(=N)CN(C(=O)C3CC=CCCCCC3)C1=O)C1CC12,CC12CC(C(=N)CN(C(=O)C3CC=CCCCCC3)C1=O)C1CC12,0.5907370312872036,5.624693506409883,3.5638700000000023,True,-2.4610310800000006,-2.4610310800000006,,0.5981004228351988
123,0a890fde7a3e8434d050096ec946aabf,CCC1CCCCCC1NC(=O)NCC1CCC2CC2C(C)(C(C)=O)CC1,CCC1CCCCCC1NC(=O)NCC1CCC2CC2C(C)(C(C)=O)CC1,0.658467226613313,4.073018794570313,5.066100000000005,True,-2.46102912,-2.46102912,,0.6426374449508233
123,8e8d0ed6ba37a4b0d06075cff14f2b86,CC1C(CCN2C(=O)C3CC=CCC2CCC3)C(C)(C)N1O,CC1C(CCN2C(=O)C3CC=CCC2CCC3)C(C)(C)N1O,0.8143037895218843,5.2361927171402725,3.2119000000000018,True,-2.46099865,-2.46099865,,0.6901786536012133
123,0982cf6ba688146fe0520a549c89a449,C(=Cc1ccc2cccccc1-2)CCCCNC12C=C1C=CC2,C(=Cc1ccc2cccccc1-2)CCCCNC12C=C1C=CC2,0.6927800770914828,3.43472177365908,5.203200000000003,True,-2.460972370000001,-2.460972370000001,,0.5421193286301093
123,8ead0fdefa2684b0d06161cec14f8a96,CCC1(CN(C)C(=O)C2C3CCCCC32)C(=O)C=C(C)N1OC,CCC1(CN(C)C(=O)C2C3CCCCC32)C(=O)C=C(C)N1OC,0.7802581879152776,4.438697563164199,2.3797000000000006,True,-2.4609505900000004,-2.4609505900000004,,0.7214401304875635
123,3994ed6b02e8184d60921bf18d8ea849,CCC1C=CC=CC(=N)N=CC1CCC1CC1N1CCCC(C)C1,CCC1C=CC=CC(=N)N=CC1CCC1CC1N1CCCC(C)C1,0.7805882999052798,5.289568709888736,4.703470000000005,True,-2.46092,-2.46092,,0.6287927421151203
123,0980cf6ba2a8146fe0121a708c8aa449,CC1=CC2=NC3(C=CC=CC3)NCCCCC=CC2=CC=CC=C1,CC1=CC2=NC3(C=CC=CC3)NCCCCC=CC2=CC=CC=C1,0.6699037434329884,5.2794260904209,4.968200000000005,True,-2.46089896,-2.46089896,,0.5024219849808959
123,0a894cdf7a3e84305020396ec946aabf,CC1C(CNC(=O)NCC23CC2C3C)CCC2CC1C2(C)C1CC1=O,CC1C(CNC(=O)NCC23CC2C3C)CCC2CC1C2(C)C1CC1=O,0.8043956614392145,5.61244220425002,3.219100000000002,True,-2.46088751,-2.46088751,,0.7135599413012704
123,0986ef4ba2e8144fe0d21a748c8ba449,CC=CC=CCN(C)CC=CC=CC=NC=CC1=CC=CCC1=CC,CC=CC=CCN(C)CC=CC=CC=NC=CC1=CC=CCC1=CC,0.3968330359779745,4.356878159253567,5.580000000000006,True,-2.4608680400000003,-2.4608680400000003,,0.4227697847874775
123,8ea90fd6ba2fa4b0d07045eee14febb7,CC(C)C1CCCCC2(C1=O)C1CC=CCC(C)(C1)C(=O)N2C,CC(C)C1CCCCC2(C1=O)C1CC=CCC(C)(C1)C(=O)N2C,0.6861394952857209,5.621468103684576,3.975100000000003,True,-2.4608568399999995,-2.4608568399999995,,0.5656450886797297
123,8e2c6e57ba2fa4b8506075efe10f6b82,CC(NCC1C2CC13CCCC23)C(=O)C1(C)C=CC(=O)OC1,CC(NCC1C2CC13CCCC23)C(=O)C1(C)C=CC(=O)OC1,0.7902398663711924,6.221283913122312,2.0891,True,-2.46084397,-2.46084397,,0.6900109870443989
123,8e890ed6ba37a4b0d07075cef14f2b87,CC(F)C1=CCC(N(C)C(=O)C2CC=CCCCCC2)CCN1C,CC(F)C1=CCC(N(C)C(=O)C2CC=CCCCCC2)CCN1C,0.7171840636929451,4.526852234888164,4.307500000000004,True,-2.46077314,-2.46077314,,0.6205514818056534
123,1982cf7f3b3c100de0d21f7eadcea879,CCCCCCC(C)(C)CCCN1CCCCC2(C)CC12,CCCCCCC(C)(C)CCCN1CCCCC2(C)CC12,0.4692299981081646,3.4243786563021583,6.027700000000007,True,-2.46075749,-2.46075749,,0.4378724300067694
123,0e890ede7a3e843c5010196ec946aabf,CC(=O)C1(CC23CCC(CNC(=O)NC4CCCCC45CC52)C3C)CC1C,CC(=O)C1(CC23CCC(CNC(=O)NC4CCCCC45CC52)C3C)CC1C,0.7764613859492584,6.835509007896875,4.285900000000003,True,-2.4607310400000006,-2.4607310400000006,,0.643572046673132
123,1986ef1faac8144fe0d21ad4bc8bb549,C1=CC=NC2=CC3NC=CCCCCCCC=C3CCC2=CC=C1,C1=CC=NC2=CC3NC=CCCCCCCC=C3CCC2=CC=C1,0.5822208398260198,4.656194715059505,5.539800000000006,True,-2.4606774300000005,-2.4606774300000005,,0.4800477939836874
123,92890e177a3f843050101deee1462b87,CCN(CC(=O)NC12CCCCC1C2)C(=O)C1CC2CC2C1(C)C,CCN(CC(=O)NC12CCCCC1C2)C(=O)C1CC2CC2C1(C)C,0.8413015090429917,4.536249116231895,2.966,True,-2.4606455200000004,-2.4606455200000004,,0.7337182493887077
123,1a8c4d5f7a3ea43850603b6f8d0faabb,CCC1(CNC(=O)CCCC2CC(CC(=O)C3=CC=CC(=O)C3)C2C)CC1,CCC1(CNC(=O)CCCC2CC(CC(=O)C3=CC=CC(=O)C3)C2C)CC1,0.6273377600297446,4.305874257522893,4.149900000000003,True,-2.460587570000001,-2.460587570000001,,0.5884014508221107
123,1a804d5f723e941840703b6f8d0eaabb,CC=C=CC1CN1C(=O)CCC1(C)C(=O)CC=Cc2ccccc2C1C(C)C,CC=C=CC1CN1C(=O)CCC1(C)C(=O)CC=Cc2ccccc2C1C(C)C,0.526127622753425,4.561532621412623,5.140700000000005,True,-2.4605850000000005,-2.4605850000000005,,0.5585325844166384
123,1980cd5b03a8104d60d21b708d0ea879,CCCCCCC(C)(C)CC1CCN2CCCCCC=CC1C2,CCCCCCC(C)(C)CC1CCN2CCCCCC=CC1C2,0.3852395064111965,4.8803350587003935,6.441400000000008,True,-2.46053988,-2.46053988,,0.4177501687128646
123,8eac2ed6fa2784b0d06175eec14f2b83,CC(C)C(C)(C)C(=O)N1CCNCC2CCCCCC2CC1,CC(C)C(C)(C)C(=O)N1CCNCC2CCCCCC2CC1,0.8436201117431967,3.691814495801184,3.687000000000002,True,-2.46042853,-2.46042853,,0.6723137359747517
123,1982ef1eaec8144fe2d21ad4bc0bb549,C1=CCCc2cccnc2CCC=CNCCN2C=CC=CC2=C1,C1=CCCc2cccnc2CCC=CNCCN2C=CC=CC2=C1,0.7861671560165955,4.0452666441401455,3.889300000000002,True,-2.46041443,-2.46041443,,0.598203869870269
123,8eac0ed6ba27a4b0d07175cef14f2b87,CCCC1C2C3C(=O)N4CCC=C(C(C)F)C14C32,CCCC1C2C3C(=O)N4CCC=C(C(C)F)C14C32,0.7038802459610691,5.744504398469475,2.547600000000001,True,-2.4603861799999995,-2.4603861799999995,,0.6010962037025893
123,8eac0ed6ba27a4b0d07175cef14fab97,CON1CC(NCCC2=CCCCC2)C(C)=C1C(C)F,CON1CC(NCCC2=CCCCC2)C(C)=C1C(C)F,0.7561899676361998,4.137034235992289,3.344100000000002,True,-2.4603446199999994,-2.4603446199999994,,0.6306212714272337
123,1a8c4d5f7a7ea43850603b6f8d0faabb,CCC1(CNC(=O)CCCC2CC(C(=O)CC3=CC=CC(=O)C3)C2C)CC1,CCC1(CNC(=O)CCCC2CC(C(=O)CC3=CC=CC(=O)C3)C2C)CC1,0.6273377600297446,4.30858810367674,4.149900000000003,True,-2.46032162,-2.46032162,,0.5883471738990338
123,8e0c6e57ba3fa4b8506075efe10f6b82,CC1CCCC2CC=C1C(C)NN(CCC1OC1(C)C1=CCC1)C2=O,CC1CCCC2CC=C1C(C)NN(CCC1OC1(C)C1=CCC1)C2=O,0.6240184539244182,5.765849430055946,3.742200000000002,True,-2.46031985,-2.46031985,,0.6322327991575333
123,9e8c2ed6fa3fa4b0d0707deee14f2b83,CC1(C(C)(C)C(=O)N2CC(=O)NC34CCCCC23C4)CCC1,CC1(C(C)(C)C(=O)N2CC(=O)NC34CCCCC23C4)CCC1,0.8523169907031745,4.465123556029367,2.6165000000000003,True,-2.4603196099999995,-2.4603196099999995,,0.7096985421858846
123,9e8c2ed6fa37a4b0d0707dcef14f2b83,CCCN(C)C(C)(C)C(=O)N1CC(=O)NC23CCCCC12C3,CCCN(C)C(C)(C)C(=O)N1CC(=O)NC23CCCCC12C3,0.8566088769273374,4.372525094490905,1.5204999999999995,True,-2.46029671,-2.46029671,,0.7380820407387694
123,1990cd7b03ac104d60d21b718dcea879,C=CCCCC(C)(C)CCCC(=O)NCCCC1(C)C=NC=CC=CC1,C=CCCCC(C)(C)CCCC(=O)NCCCC1(C)C=NC=CC=CC1,0.3379096877664894,3.875695679455728,5.986300000000006,True,-2.46028556,-2.46028556,,0.4389191599239175
123,8eac0ed6ba27a4b0d06175cee14f2b96,CC(C)(CC1C(=O)N2CCC3CCCCC(C3)CC12)C1(O)CC1,CC(C)(CC1C(=O)N2CCC3CCCCC(C3)CC12)C1(O)CC1,0.8049972472242994,5.0164327182047765,3.744900000000003,True,-2.4602756,-2.4602756,,0.6739607473834709
123,0986cf7aa2e8104fc0d21a708d09a049,C(=CC=NC=C1C=CC=NC1)C=CCCCNCCCC1=CC1,C(=CC=NC=C1C=CC=NC1)C=CCCCNCCCC1=CC1,0.2643013654343298,4.024111718675191,4.174200000000004,True,-2.4602734000000006,-2.4602734000000006,,0.4440075762088387
123,8e8c0ed6fa37a4b0d07075cec14f6b86,CC(O)C(C)(C)C(=O)N1CCNC2CCCCC3C=CC2C1C3,CC(O)C(C)(C)C(=O)N1CCNC2CCCCC3C=CC2C1C3,0.7679307305770894,5.956451119658879,2.3286999999999995,True,-2.46025098,-2.46025098,,0.6675706395236886
123,1b86ef7ffa3c300dc0d05fdf8dcfa84a,C=C1CC1CNCNCC(=O)CCCCCc1ccccc1,C=C1CC1CNCNCC(=O)CCCCCc1ccccc1,0.3540030600582686,3.0831780764577648,3.071400000000001,True,-2.46017045,-2.46017045,,0.5260389674428956
123,8e8d0ed6ba37a4b0d06075cef14f2b87,CCC1=CCC(C(=O)N2CCC=C(C(C)F)N(C)CCC(C)C2)CCC1,CCC1=CCC(C(=O)N2CCC=C(C(C)F)N(C)CCC(C)C2)CCC1,0.6619440246847852,4.51298485606789,4.945200000000005,True,-2.46014152,-2.46014152,,0.5861353303141764
123,8e8c0e56fa37a4b0d07075cec34f6b82,CC(C)C(O)C(=O)N1CCNC2CCC(C)C3CC=C(C2)C1C3,CC(C)C(O)C(=O)N1CCNC2CCC(C)C3CC=C(C2)C1C3,0.7679307305770893,5.945947513889648,2.3286999999999995,True,-2.4601172100000004,-2.4601172100000004,,0.6677807116390732
123,1980ef1f2a68144de0d21bf6accebd49,CNC1=CCCCC=CC=C(CCCC2CCCCCCCC2C)C1,CNC1=CCCCC=CC=C(CCCC2CCCCCCCC2C)C1,0.5513693405494762,4.225337161365376,7.313200000000008,True,-2.4600889400000003,-2.4600889400000003,,0.531021746110555
123,8e8c2e56ba37a4b0d07075cfe30f6b82,CCCN(C(=O)C1=C2C=C(O)CC2CC1)C(=O)C1(C)CC=CCC1,CCCN(C(=O)C1=C2C=C(O)CC2CC1)C(=O)C1(C)CC=CCC1,0.6251097283978552,4.515099432224131,4.050200000000004,True,-2.4600783500000003,-2.4600783500000003,,0.6674352498422654
123,1a844d7f7a3eb438d0703bef8dcfaadb,C=C1CC=C1C=CC=CCC(=O)C1CC(=O)NC2(C1)C(=O)CC2C,C=C1CC=C1C=CC=CCC(=O)C1CC(=O)NC2(C1)C(=O)CC2C,0.7906670232983185,5.5158230730052695,2.818200000000001,True,-2.46005535,-2.46005535,,0.7248495632134682
123,9e8c2e56fa3fa4b0d0707deee14f6b83,CC1CCCCC1(C)C(=O)N1CC(=O)NC2=CC1CCCC2,CC1CCCCC1(C)C(=O)N1CC(=O)NC2=CC1CCCC2,0.8093834408351885,4.903390938562874,2.987700000000002,True,-2.46004426,-2.46004426,,0.6596096413058998
123,1a810ddf7a3ea41051700beec9c6aadf,CC(CCCC(=O)NCC12CC1CC2C)C(=O)CC(C)C(C)C1CC1,CC(CCCC(=O)NCC12CC1CC2C)C(=O)CC(C)C(C)C1CC1,0.593697396317606,4.582197164884165,4.596500000000004,True,-2.46002912,-2.46002912,,0.5303617179312987
123,fea92cdd3a278a904fa93faee1460a07,CCCC1(C(C)(C)NCC(=O)C2(F)CC(C)C2(C)O)CC1,CCCC1(C(C)(C)NCC(=O)C2(F)CC(C)C2(C)O)CC1,0.7595547740116783,4.8013702750914,3.0031000000000017,True,-2.45998004,-2.45998004,,0.6458330758406223
123,1a8c4d5f7a7ea438d0603b6f8d0faabb,CCC1(CNC(=O)CCCC2CC(C(=O)Cc3ccc(C)cc3)C2C)CC1,CCC1(CNC(=O)CCCC2CC(C(=O)Cc3ccc(C)cc3)C2C)CC1,0.6403137625059465,3.635242257522892,4.855520000000005,True,-2.45995253,-2.45995253,,0.5534076162188598
123,1a8c4d5f7a3ea43850703b6f8d0faabb,CCC1(CNC(=O)CCCC2CC(CC(=O)C=CC=CC(C)=O)C2C)CC1,CCC1(CNC(=O)CCCC2CC(CC(=O)C=CC=CC(C)=O)C2C)CC1,0.4073706088813065,4.210050814695451,4.395900000000004,True,-2.45992223,-2.45992223,,0.5209026892629226
123,0a894cdf7a3e8430d020396ec946aabf,CC(CCCCNC(=O)NCC12CCCCC1C2)C(C)(C)CC=O,CC(CCCCNC(=O)NCC12CCCCC1C2)C(C)(C)CC=O,0.4617534461287368,4.105395777057208,4.287500000000004,True,-2.4599154400000005,-2.4599154400000005,,0.5360844656548057
123,1a8c4f5f7a3ea43850603b6f8d0faabb,CCC1(CNC(=O)CCCC2CC(C(=O)Cc3ccc4cc3C4)C2C)CC1,CCC1(CNC(=O)CCCC2CC(C(=O)Cc3ccc4cc3C4)C2C)CC1,0.6741617029187801,4.796375071750118,4.451300000000004,True,-2.4599042000000004,-2.4599042000000004,,0.5520385798326759
123,8e890ed63a3fa4b051301deee1462b87,CCCN(C(=O)C1(C)CCC2CC2CC1)C(=O)C1(C)CC=CC(C)C1,CCCN(C(=O)C1(C)CCC2CC2CC1)C(=O)C1(C)CC=CC(C)C1,0.5332515544543807,4.578506024789055,4.960400000000005,True,-2.4599026900000003,-2.4599026900000003,,0.5785577336841728
123,1a8c6d577a3ea43850701befad0f2b8b,CC1=C(NCC(=O)NC23CC2C3C)C(=O)CC1C=CC=CC=C1CC1=O,CC1=C(NCC(=O)NC23CC2C3C)C(=O)CC1C=CC=CC=C1CC1=O,0.5426162256240307,5.061608542054595,1.9752,True,-2.45989765,-2.45989765,,0.6280167283524385
123,0990cd6b032c104d60d21b718dcea879,C=CCCCCC(C)(C)CCCCNCCCC1Cc2cccnc21,C=CCCCCC(C)(C)CCCCNCCCC1Cc2cccnc21,0.3294649924250387,3.2874485378652327,6.034000000000006,True,-2.4598776,-2.4598776,,0.4252326560991776
123,0aad0f7e7a2ea0385070196f8d0faadf,CC=C1CCCN(C(=O)NCCCCC(=O)CC2=Cc3ccccc3C2C)C1,CC=C1CCCN(C(=O)NCCCCC(=O)CC2=Cc3ccccc3C2C)C1,0.5303277768869264,3.491833500197406,5.068300000000005,True,-2.45984286,-2.45984286,,0.5528409191899647
123,8e8c0e56ba3fa4b8d05075cfe50b6b82,CCCN(CCCC(C)C1=CCC(=O)O1)C(=O)C1CC=CC(C)CC1,CCCN(CCCC(C)C1=CCC(=O)O1)C(=O)C1CC=CC(C)CC1,0.4807847288078389,4.205396279114261,4.464500000000005,True,-2.45983371,-2.45983371,,0.5244704009698841
123,8eac0edefa27a4b0d071756ec14faab3,CC(=O)C1(C)CC1C(C)NC(=O)C1CC2CCCC21,CC(=O)C1(C)CC1C(C)NC(=O)C1CC2CCCC21,0.8469433419112308,4.381461910171477,2.5425000000000004,True,-2.45979599,-2.45979599,,0.7204087147879162
123,0ba6ef7fa2c8144fe0521a5e9c0ba449,CN1CC=CC=CCCc2c3c(ccc2=CC1=O)=CC=CC=C3,CN1CC=CC=CCCc2c3c(ccc2=CC1=O)=CC=CC=C3,0.7203031543205074,4.159633429427062,2.347600000000001,True,-2.4597915200000005,-2.4597915200000005,,0.5960900901106219
123,0b86ef7ba288146fe0520a569c0ba449,CC1=CC=C=CN(C)C(=O)C=CC2=CC=CC=CC2C1,CC1=CC=C=CN(C)C(=O)C=CC2=CC=CC=CC2C1,0.6116792581750257,5.078087929132988,3.6884000000000015,True,-2.4597851100000008,-2.4597851100000008,,0.5067532823415546
123,1a810d9f7a3e941051700b6ec946aabf,CCC1C2CC2CCC(C)C(O)(CC)C1CCC(=O)NC1(C)CCC1C,CCC1C2CC2CCC(C)C(O)(CC)C1CCC(=O)NC1(C)CCC1C,0.7034321001556169,4.9299657051337125,4.920900000000005,True,-2.45978195,-2.45978195,,0.6029591215412949
123,8e8d0ed6fa37a4b0d06075cfd54f2b87,CC1C=C2CC(CCC1)NCC1C(C2)N1C(=O)C1(C)Cn2ccc1c2,CC1C=C2CC(CCC1)NCC1C(C2)N1C(=O)C1(C)Cn2ccc1c2,0.6309307920530836,6.377836435019253,2.837200000000001,True,-2.45970394,-2.45970394,,0.5715289735860842
123,8eac2ed6ba27a4b0d07175cee14f2b86,CC(=O)C(=CCCN1C(=O)C2C3C4CCCC41C23)CO,CC(=O)C(=CCCN1C(=O)C2C3C4CCCC41C23)CO,0.7655326971180674,5.415075267940895,1.1410999999999998,True,-2.45969659,-2.45969659,,0.6636594469193315
